DepartDate,Origin,Destination,Carrier
04/05/2019,CPH,TXL,U2
05/01/2019,CPH,TXL,U2
05/03/2019,CPH,TXL,U2
07/01/2019,CPH,TXL,U2
11/01/2019,CPH,TXL,U2
18/01/2019,CPH,TXL,U2
04/04/2019,CPH,VCE,U2
04/05/2019,CPH,VCE,U2
04/04/2019,CTA,AMS,U2
04/04/2019,CTA,BOD,U2
04/05/2019,CTA,BOD,U2
03/06/2019,CTA,BRS,U2
05/01/2019,CTA,BRS,U2
05/03/2019,CTA,BRS,U2
03/06/2019,CTA,BSL,U2
04/04/2019,CTA,BSL,U2
05/01/2019,CTA,BSL,U2
03/02/2019,CTA,CDG,U2
03/06/2019,CTA,CDG,U2
03/07/2019,CTA,CDG,U2
04/04/2019,CTA,CDG,U2
04/05/2019,CTA,CDG,U2
07/01/2019,CTA,CDG,U2
11/01/2019,CTA,CDG,U2
18/01/2019,CTA,CDG,U2
03/02/2019,CTA,GVA,U2
03/06/2019,CTA,GVA,U2
03/07/2019,CTA,GVA,U2
04/04/2019,CTA,GVA,U2
04/05/2019,CTA,GVA,U2
07/01/2019,CTA,GVA,U2
11/01/2019,CTA,GVA,U2
18/01/2019,CTA,GVA,U2
03/06/2019,CTA,LGW,U2
03/07/2019,CTA,LGW,U2
04/04/2019,CTA,LGW,U2
04/05/2019,CTA,LGW,U2
05/01/2019,CTA,LGW,U2
05/03/2019,CTA,LGW,U2
03/02/2019,CTA,LTN,U2
03/06/2019,CTA,LTN,U2
03/07/2019,CTA,LTN,U2
03/06/2019,CTA,LYS,U2
03/07/2019,CTA,LYS,U2
04/05/2019,CTA,LYS,U2
03/02/2019,CTA,MAN,U2
03/06/2019,CTA,MAN,U2
03/07/2019,CTA,MAN,U2
03/02/2019,CTA,MXP,U2
03/06/2019,CTA,MXP,U2
03/07/2019,CTA,MXP,U2
04/04/2019,CTA,MXP,U2
04/05/2019,CTA,MXP,U2
05/01/2019,CTA,MXP,U2
05/03/2019,CTA,MXP,U2
07/01/2019,CTA,MXP,U2
11/01/2019,CTA,MXP,U2
18/01/2019,CTA,MXP,U2
03/02/2019,CTA,NAP,U2
03/06/2019,CTA,NAP,U2
03/07/2019,CTA,NAP,U2
04/04/2019,CTA,NAP,U2
04/05/2019,CTA,NAP,U2
05/01/2019,CTA,NAP,U2
05/03/2019,CTA,NAP,U2
07/01/2019,CTA,NAP,U2
11/01/2019,CTA,NAP,U2
18/01/2019,CTA,NAP,U2
03/02/2019,CTA,TXL,U2
03/06/2019,CTA,TXL,U2
03/07/2019,CTA,TXL,U2
04/04/2019,CTA,TXL,U2
04/05/2019,CTA,TXL,U2
05/03/2019,CTA,TXL,U2
03/02/2019,CTA,VCE,U2
03/06/2019,CTA,VCE,U2
03/07/2019,CTA,VCE,U2
04/04/2019,CTA,VCE,U2
04/05/2019,CTA,VCE,U2
05/01/2019,CTA,VCE,U2
05/03/2019,CTA,VCE,U2
07/01/2019,CTA,VCE,U2
11/01/2019,CTA,VCE,U2
18/01/2019,CTA,VCE,U2
04/04/2019,DBV,AMS,U2
03/07/2019,DBV,BFS,U2
03/07/2019,DBV,BRS,U2
03/07/2019,DBV,BSL,U2
03/07/2019,DBV,GVA,U2
04/05/2019,DBV,GVA,U2
03/06/2019,DBV,LGW,U2
03/07/2019,DBV,LGW,U2
04/05/2019,DBV,LGW,U2
04/05/2019,DBV,LTN,U2
03/07/2019,DBV,MAN,U2
04/05/2019,DBV,MAN,U2
03/07/2019,DBV,NAP,U2
04/05/2019,DBV,SEN,U2
03/07/2019,DBV,STN,U2
04/05/2019,DBV,STN,U2
03/06/2019,DLM,BRS,U2
03/07/2019,DLM,BRS,U2
04/05/2019,DLM,BRS,U2
04/05/2019,DLM,EDI,U2
03/06/2019,DLM,LGW,U2
03/07/2019,DLM,LGW,U2
04/04/2019,DLM,LGW,U2
04/05/2019,DLM,LGW,U2
03/06/2019,DLM,LPL,U2
04/04/2019,DLM,LPL,U2
03/07/2019,DLM,LTN,U2
03/06/2019,DLM,MAN,U2
03/07/2019,DLM,MAN,U2
04/04/2019,DLM,MAN,U2
04/05/2019,DLM,MAN,U2
03/06/2019,DLM,STN,U2
03/07/2019,DLM,STN,U2
04/05/2019,DLM,STN,U2
03/02/2019,DRS,BSL,U2
03/06/2019,DRS,BSL,U2
03/07/2019,DRS,BSL,U2
11/01/2019,DRS,BSL,U2
18/01/2019,DRS,BSL,U2
03/02/2019,DTM,LTN,U2
03/06/2019,DTM,LTN,U2
03/07/2019,DTM,LTN,U2
04/04/2019,DTM,LTN,U2
04/05/2019,DTM,LTN,U2
05/01/2019,DTM,LTN,U2
05/03/2019,DTM,LTN,U2
07/01/2019,DTM,LTN,U2
11/01/2019,DTM,LTN,U2
18/01/2019,DTM,LTN,U2
05/03/2019,DUS,LGW,U2
03/02/2019,DUS,TXL,U2
03/06/2019,DUS,TXL,U2
03/07/2019,DUS,TXL,U2
04/04/2019,DUS,TXL,U2
04/05/2019,DUS,TXL,U2
05/01/2019,DUS,TXL,U2
05/03/2019,DUS,TXL,U2
07/01/2019,DUS,TXL,U2
11/01/2019,DUS,TXL,U2
18/01/2019,DUS,TXL,U2
03/07/2019,EDI,ALC,U2
04/05/2019,EDI,ALC,U2
05/01/2019,EDI,ALC,U2
05/03/2019,EDI,ALC,U2
03/02/2019,EDI,AMS,U2
03/06/2019,EDI,AMS,U2
03/07/2019,EDI,AMS,U2
04/04/2019,EDI,AMS,U2
04/05/2019,EDI,AMS,U2
05/01/2019,EDI,AMS,U2
05/03/2019,EDI,AMS,U2
07/01/2019,EDI,AMS,U2
11/01/2019,EDI,AMS,U2
18/01/2019,EDI,AMS,U2
04/05/2019,EDI,ATH,U2
05/01/2019,EDI,ATH,U2
03/02/2019,EDI,BFS,U2
03/06/2019,EDI,BFS,U2
03/07/2019,EDI,BFS,U2
04/04/2019,EDI,BFS,U2
04/05/2019,EDI,BFS,U2
05/01/2019,EDI,BFS,U2
05/03/2019,EDI,BFS,U2
07/01/2019,EDI,BFS,U2
11/01/2019,EDI,BFS,U2
18/01/2019,EDI,BFS,U2
03/07/2019,EDI,BIO,U2
05/01/2019,EDI,BIO,U2
03/07/2019,EDI,BJV,U2
04/05/2019,EDI,BJV,U2
03/02/2019,EDI,BRS,U2
03/06/2019,EDI,BRS,U2
03/07/2019,EDI,BRS,U2
04/04/2019,EDI,BRS,U2
04/05/2019,EDI,BRS,U2
05/01/2019,EDI,BRS,U2
05/03/2019,EDI,BRS,U2
07/01/2019,EDI,BRS,U2
11/01/2019,EDI,BRS,U2
18/01/2019,EDI,BRS,U2
03/02/2019,EDI,BSL,U2
03/06/2019,EDI,BSL,U2
03/07/2019,EDI,BSL,U2
04/04/2019,EDI,BSL,U2
04/05/2019,EDI,BSL,U2
07/01/2019,EDI,BSL,U2
11/01/2019,EDI,BSL,U2
18/01/2019,EDI,BSL,U2
03/02/2019,EDI,CDG,U2
03/06/2019,EDI,CDG,U2
03/07/2019,EDI,CDG,U2
04/04/2019,EDI,CDG,U2
04/05/2019,EDI,CDG,U2
05/01/2019,EDI,CDG,U2
05/03/2019,EDI,CDG,U2
07/01/2019,EDI,CDG,U2
11/01/2019,EDI,CDG,U2
18/01/2019,EDI,CDG,U2
03/02/2019,EDI,CPH,U2
03/06/2019,EDI,CPH,U2
04/04/2019,EDI,CPH,U2
05/03/2019,EDI,CPH,U2
07/01/2019,EDI,CPH,U2
11/01/2019,EDI,CPH,U2
18/01/2019,EDI,CPH,U2
04/05/2019,EDI,DLM,U2
05/01/2019,EDI,GNB,U2
03/02/2019,EDI,GVA,U2
03/06/2019,EDI,GVA,U2
03/07/2019,EDI,GVA,U2
04/04/2019,EDI,GVA,U2
04/05/2019,EDI,GVA,U2
05/01/2019,EDI,GVA,U2
05/03/2019,EDI,GVA,U2
07/01/2019,EDI,GVA,U2
11/01/2019,EDI,GVA,U2
18/01/2019,EDI,GVA,U2
03/02/2019,EDI,HAM,U2
03/06/2019,EDI,HAM,U2
04/04/2019,EDI,HAM,U2
07/01/2019,EDI,HAM,U2
11/01/2019,EDI,HAM,U2
18/01/2019,EDI,HAM,U2
04/05/2019,EDI,HER,U2
04/05/2019,EDI,JER,U2
03/02/2019,EDI,KEF,U2
04/04/2019,EDI,KEF,U2
05/01/2019,EDI,KEF,U2
05/03/2019,EDI,KEF,U2
07/01/2019,EDI,KEF,U2
03/02/2019,EDI,KRK,U2
03/06/2019,EDI,KRK,U2
03/07/2019,EDI,KRK,U2
07/01/2019,EDI,KRK,U2
11/01/2019,EDI,KRK,U2
18/01/2019,EDI,KRK,U2
03/02/2019,EDI,LGW,U2
03/06/2019,EDI,LGW,U2
03/07/2019,EDI,LGW,U2
04/04/2019,EDI,LGW,U2
04/05/2019,EDI,LGW,U2
05/01/2019,EDI,LGW,U2
05/03/2019,EDI,LGW,U2
07/01/2019,EDI,LGW,U2
11/01/2019,EDI,LGW,U2
18/01/2019,EDI,LGW,U2
03/02/2019,EDI,LIS,U2
04/04/2019,EDI,LIS,U2
05/03/2019,EDI,LIS,U2
03/02/2019,EDI,LTN,U2
03/06/2019,EDI,LTN,U2
03/07/2019,EDI,LTN,U2
04/04/2019,EDI,LTN,U2
04/05/2019,EDI,LTN,U2
05/01/2019,EDI,LTN,U2
05/03/2019,EDI,LTN,U2
07/01/2019,EDI,LTN,U2
11/01/2019,EDI,LTN,U2
18/01/2019,EDI,LTN,U2
03/07/2019,EDI,LYS,U2
04/05/2019,EDI,LYS,U2
05/01/2019,EDI,LYS,U2
03/02/2019,EDI,MAD,U2
03/06/2019,EDI,MAD,U2
03/07/2019,EDI,MAD,U2
04/04/2019,EDI,MAD,U2
04/05/2019,EDI,MAD,U2
05/01/2019,EDI,MAD,U2
05/03/2019,EDI,MAD,U2
07/01/2019,EDI,MAD,U2
11/01/2019,EDI,MAD,U2
18/01/2019,EDI,MAD,U2
03/02/2019,EDI,MUC,U2
03/06/2019,EDI,MUC,U2
03/07/2019,EDI,MUC,U2
04/04/2019,EDI,MUC,U2
04/05/2019,EDI,MUC,U2
05/01/2019,EDI,MUC,U2
05/03/2019,EDI,MUC,U2
07/01/2019,EDI,MUC,U2
11/01/2019,EDI,MUC,U2
18/01/2019,EDI,MUC,U2
03/02/2019,EDI,MXP,U2
03/06/2019,EDI,MXP,U2
03/07/2019,EDI,MXP,U2
04/04/2019,EDI,MXP,U2
04/05/2019,EDI,MXP,U2
05/01/2019,EDI,MXP,U2
05/03/2019,EDI,MXP,U2
07/01/2019,EDI,MXP,U2
11/01/2019,EDI,MXP,U2
18/01/2019,EDI,MXP,U2
04/04/2019,EDI,NAP,U2
07/01/2019,EDI,NAP,U2
11/01/2019,EDI,NAP,U2
18/01/2019,EDI,NAP,U2
03/06/2019,EDI,NCE,U2
03/07/2019,EDI,NCE,U2
04/05/2019,EDI,NCE,U2
03/07/2019,EDI,PFO,U2
04/05/2019,EDI,PFO,U2
05/01/2019,EDI,PFO,U2
04/05/2019,EDI,PMI,U2
03/02/2019,EDI,PRG,U2
03/06/2019,EDI,PRG,U2
03/07/2019,EDI,PRG,U2
04/04/2019,EDI,PRG,U2
05/03/2019,EDI,PRG,U2
11/01/2019,EDI,PRG,U2
18/01/2019,EDI,PRG,U2
05/01/2019,EDI,SOF,U2
05/03/2019,EDI,SOF,U2
03/02/2019,EDI,STN,U2
03/06/2019,EDI,STN,U2
03/07/2019,EDI,STN,U2
04/04/2019,EDI,STN,U2
04/05/2019,EDI,STN,U2
05/01/2019,EDI,STN,U2
05/03/2019,EDI,STN,U2
07/01/2019,EDI,STN,U2
11/01/2019,EDI,STN,U2
18/01/2019,EDI,STN,U2
03/06/2019,EDI,STR,U2
07/01/2019,EDI,STR,U2
03/02/2019,EDI,SVQ,U2
03/06/2019,EDI,SVQ,U2
04/04/2019,EDI,SVQ,U2
03/06/2019,EDI,TFS,U2
03/07/2019,EDI,TFS,U2
07/01/2019,EDI,TFS,U2
11/01/2019,EDI,TFS,U2
18/01/2019,EDI,TFS,U2
03/06/2019,EDI,TXL,U2
03/07/2019,EDI,TXL,U2
04/04/2019,EDI,TXL,U2
04/05/2019,EDI,TXL,U2
05/01/2019,EDI,TXL,U2
05/03/2019,EDI,TXL,U2
11/01/2019,EDI,TXL,U2
18/01/2019,EDI,TXL,U2
03/02/2019,EDI,VCE,U2
03/06/2019,EDI,VCE,U2
03/07/2019,EDI,VCE,U2
07/01/2019,EDI,VCE,U2
11/01/2019,EDI,VCE,U2
18/01/2019,EDI,VCE,U2
04/04/2019,EDI,VIE,U2
04/05/2019,EDI,VIE,U2
05/01/2019,EDI,VIE,U2
05/03/2019,EDI,VIE,U2
03/07/2019,EFL,BRS,U2
04/05/2019,EFL,BRS,U2
03/07/2019,EFL,LGW,U2
04/05/2019,EFL,LGW,U2
03/07/2019,EFL,MXP,U2
03/06/2019,EFL,TXL,U2
05/01/2019,ESU,BOD,U2
05/01/2019,ESU,LYS,U2
05/03/2019,ESU,LYS,U2
03/06/2019,FAO,BFS,U2
03/07/2019,FAO,BFS,U2
04/04/2019,FAO,BFS,U2
04/05/2019,FAO,BFS,U2
05/01/2019,FAO,BFS,U2
05/03/2019,FAO,BFS,U2
03/06/2019,FAO,BOD,U2
03/07/2019,FAO,BOD,U2
07/01/2019,FAO,BOD,U2
11/01/2019,FAO,BOD,U2
18/01/2019,FAO,BOD,U2
03/02/2019,FAO,BRS,U2
03/06/2019,FAO,BRS,U2
03/07/2019,FAO,BRS,U2
04/04/2019,FAO,BRS,U2
04/05/2019,FAO,BRS,U2
05/01/2019,FAO,BRS,U2
05/03/2019,FAO,BRS,U2
07/01/2019,FAO,BRS,U2
11/01/2019,FAO,BRS,U2
18/01/2019,FAO,BRS,U2
03/06/2019,FAO,BSL,U2
03/07/2019,FAO,BSL,U2
04/05/2019,FAO,BSL,U2
07/01/2019,FAO,BSL,U2
11/01/2019,FAO,BSL,U2
18/01/2019,FAO,BSL,U2
03/02/2019,FAO,CDG,U2
04/04/2019,FAO,CDG,U2
04/05/2019,FAO,CDG,U2
11/01/2019,FAO,CDG,U2
18/01/2019,FAO,CDG,U2
03/07/2019,FAO,GLA,U2
04/05/2019,FAO,GLA,U2
05/01/2019,FAO,GLA,U2
05/03/2019,FAO,GLA,U2
03/06/2019,FAO,GVA,U2
03/07/2019,FAO,GVA,U2
04/04/2019,FAO,GVA,U2
04/05/2019,FAO,GVA,U2
03/02/2019,FAO,LGW,U2
03/06/2019,FAO,LGW,U2
03/07/2019,FAO,LGW,U2
04/04/2019,FAO,LGW,U2
04/05/2019,FAO,LGW,U2
05/01/2019,FAO,LGW,U2
05/03/2019,FAO,LGW,U2
07/01/2019,FAO,LGW,U2
11/01/2019,FAO,LGW,U2
18/01/2019,FAO,LGW,U2
03/06/2019,FAO,LIL,U2
03/07/2019,FAO,LIL,U2
05/01/2019,FAO,LIL,U2
05/03/2019,FAO,LIL,U2
03/06/2019,FAO,LPL,U2
03/07/2019,FAO,LPL,U2
04/04/2019,FAO,LPL,U2
04/05/2019,FAO,LPL,U2
05/01/2019,FAO,LPL,U2
07/01/2019,FAO,LPL,U2
03/06/2019,FAO,LTN,U2
03/07/2019,FAO,LTN,U2
04/04/2019,FAO,LTN,U2
04/05/2019,FAO,LTN,U2
05/01/2019,FAO,LTN,U2
05/03/2019,FAO,LTN,U2
07/01/2019,FAO,LTN,U2
11/01/2019,FAO,LTN,U2
03/02/2019,FAO,LYS,U2
04/04/2019,FAO,LYS,U2
03/02/2019,FAO,MAN,U2
04/04/2019,FAO,MAN,U2
04/05/2019,FAO,MAN,U2
07/01/2019,FAO,MAN,U2
11/01/2019,FAO,MAN,U2
18/01/2019,FAO,MAN,U2
03/06/2019,FAO,MXP,U2
07/01/2019,FAO,MXP,U2
11/01/2019,FAO,MXP,U2
18/01/2019,FAO,MXP,U2
04/04/2019,FAO,NAP,U2
04/05/2019,FAO,NAP,U2
03/06/2019,FAO,NCE,U2
03/07/2019,FAO,NCE,U2
07/01/2019,FAO,NCE,U2
11/01/2019,FAO,NCE,U2
18/01/2019,FAO,NCE,U2
03/06/2019,FAO,NCL,U2
03/07/2019,FAO,NCL,U2
04/04/2019,FAO,NCL,U2
04/05/2019,FAO,NCL,U2
05/01/2019,FAO,NCL,U2
05/03/2019,FAO,NCL,U2
03/06/2019,FAO,ORY,U2
03/07/2019,FAO,ORY,U2
04/05/2019,FAO,ORY,U2
05/01/2019,FAO,ORY,U2
05/03/2019,FAO,ORY,U2
03/06/2019,FAO,SEN,U2
03/07/2019,FAO,SEN,U2
04/04/2019,FAO,SEN,U2
04/05/2019,FAO,SEN,U2
05/01/2019,FAO,SEN,U2
05/03/2019,FAO,SEN,U2
03/06/2019,FAO,SXF,U2
03/07/2019,FAO,SXF,U2
07/01/2019,FAO,SXF,U2
11/01/2019,FAO,SXF,U2
18/01/2019,FAO,SXF,U2
03/06/2019,FAO,TLS,U2
03/07/2019,FAO,TLS,U2
04/05/2019,FAO,TLS,U2
05/01/2019,FAO,TLS,U2
05/03/2019,FAO,TLS,U2
04/04/2019,FAO,TXL,U2
04/05/2019,FAO,TXL,U2
03/02/2019,FCO,AMS,U2
03/06/2019,FCO,AMS,U2
03/07/2019,FCO,AMS,U2
04/04/2019,FCO,AMS,U2
04/05/2019,FCO,AMS,U2
07/01/2019,FCO,AMS,U2
11/01/2019,FCO,AMS,U2
18/01/2019,FCO,AMS,U2
03/02/2019,FCO,BRS,U2
03/06/2019,FCO,BRS,U2
03/07/2019,FCO,BRS,U2
04/04/2019,FCO,BRS,U2
04/05/2019,FCO,BRS,U2
05/01/2019,FCO,BRS,U2
05/03/2019,FCO,BRS,U2
07/01/2019,FCO,BRS,U2
11/01/2019,FCO,BRS,U2
18/01/2019,FCO,BRS,U2
03/02/2019,FCO,BSL,U2
03/06/2019,FCO,BSL,U2
03/07/2019,FCO,BSL,U2
04/04/2019,FCO,BSL,U2
04/05/2019,FCO,BSL,U2
05/01/2019,FCO,BSL,U2
05/03/2019,FCO,BSL,U2
07/01/2019,FCO,BSL,U2
11/01/2019,FCO,BSL,U2
18/01/2019,FCO,BSL,U2
03/02/2019,FCO,GVA,U2
03/06/2019,FCO,GVA,U2
03/07/2019,FCO,GVA,U2
04/04/2019,FCO,GVA,U2
04/05/2019,FCO,GVA,U2
05/01/2019,FCO,GVA,U2
05/03/2019,FCO,GVA,U2
07/01/2019,FCO,GVA,U2
11/01/2019,FCO,GVA,U2
18/01/2019,FCO,GVA,U2
03/02/2019,FCO,LGW,U2
03/06/2019,FCO,LGW,U2
03/07/2019,FCO,LGW,U2
04/04/2019,FCO,LGW,U2
04/05/2019,FCO,LGW,U2
05/01/2019,FCO,LGW,U2
05/03/2019,FCO,LGW,U2
07/01/2019,FCO,LGW,U2
11/01/2019,FCO,LGW,U2
18/01/2019,FCO,LGW,U2
03/02/2019,FCO,LTN,U2
03/06/2019,FCO,LTN,U2
03/07/2019,FCO,LTN,U2
04/04/2019,FCO,LTN,U2
04/05/2019,FCO,LTN,U2
05/01/2019,FCO,LTN,U2
05/03/2019,FCO,LTN,U2
07/01/2019,FCO,LTN,U2
11/01/2019,FCO,LTN,U2
18/01/2019,FCO,LTN,U2
03/02/2019,FCO,LYS,U2
03/06/2019,FCO,LYS,U2
03/07/2019,FCO,LYS,U2
04/04/2019,FCO,LYS,U2
04/05/2019,FCO,LYS,U2
05/01/2019,FCO,LYS,U2
05/03/2019,FCO,LYS,U2
07/01/2019,FCO,LYS,U2
11/01/2019,FCO,LYS,U2
18/01/2019,FCO,LYS,U2
03/02/2019,FCO,NCE,U2
03/06/2019,FCO,NCE,U2
03/07/2019,FCO,NCE,U2
04/04/2019,FCO,NCE,U2
04/05/2019,FCO,NCE,U2
05/01/2019,FCO,NCE,U2
05/03/2019,FCO,NCE,U2
07/01/2019,FCO,NCE,U2
11/01/2019,FCO,NCE,U2
18/01/2019,FCO,NCE,U2
03/02/2019,FCO,ORY,U2
03/06/2019,FCO,ORY,U2
03/07/2019,FCO,ORY,U2
04/04/2019,FCO,ORY,U2
04/05/2019,FCO,ORY,U2
05/01/2019,FCO,ORY,U2
05/03/2019,FCO,ORY,U2
07/01/2019,FCO,ORY,U2
11/01/2019,FCO,ORY,U2
18/01/2019,FCO,ORY,U2
03/02/2019,FCO,TLS,U2
03/06/2019,FCO,TLS,U2
03/07/2019,FCO,TLS,U2
04/04/2019,FCO,TLS,U2
04/05/2019,FCO,TLS,U2
05/01/2019,FCO,TLS,U2
07/01/2019,FCO,TLS,U2
11/01/2019,FCO,TLS,U2
18/01/2019,FCO,TLS,U2
03/02/2019,FCO,TXL,U2
03/06/2019,FCO,TXL,U2
03/07/2019,FCO,TXL,U2
04/04/2019,FCO,TXL,U2
04/05/2019,FCO,TXL,U2
05/01/2019,FCO,TXL,U2
05/03/2019,FCO,TXL,U2
07/01/2019,FCO,TXL,U2
11/01/2019,FCO,TXL,U2
18/01/2019,FCO,TXL,U2
03/02/2019,FDH,LGW,U2
05/01/2019,FDH,LGW,U2
03/06/2019,FNC,BRS,U2
04/04/2019,FNC,BRS,U2
05/01/2019,FNC,BRS,U2
07/01/2019,FNC,BRS,U2
07/01/2019,FNC,BSL,U2
11/01/2019,FNC,BSL,U2
18/01/2019,FNC,BSL,U2
03/02/2019,FNC,LGW,U2
03/06/2019,FNC,LGW,U2
03/07/2019,FNC,LGW,U2
04/04/2019,FNC,LGW,U2
04/05/2019,FNC,LGW,U2
05/01/2019,FNC,LGW,U2
05/03/2019,FNC,LGW,U2
07/01/2019,FNC,LGW,U2
11/01/2019,FNC,LGW,U2
18/01/2019,FNC,LGW,U2
03/02/2019,FNC,LIS,U2
03/06/2019,FNC,LIS,U2
03/07/2019,FNC,LIS,U2
04/04/2019,FNC,LIS,U2
04/05/2019,FNC,LIS,U2
05/01/2019,FNC,LIS,U2
05/03/2019,FNC,LIS,U2
07/01/2019,FNC,LIS,U2
11/01/2019,FNC,LIS,U2
18/01/2019,FNC,LIS,U2
03/06/2019,FNC,MAN,U2
07/01/2019,FNC,MAN,U2
11/01/2019,FNC,MAN,U2
18/01/2019,FNC,MAN,U2
03/02/2019,FNC,OPO,U2
04/04/2019,FNC,OPO,U2
05/01/2019,FNC,OPO,U2
05/03/2019,FNC,OPO,U2
11/01/2019,FNC,OPO,U2
18/01/2019,FNC,OPO,U2
03/02/2019,FRA,TXL,U2
03/06/2019,FRA,TXL,U2
03/07/2019,FRA,TXL,U2
04/04/2019,FRA,TXL,U2
04/05/2019,FRA,TXL,U2
05/01/2019,FRA,TXL,U2
05/03/2019,FRA,TXL,U2
07/01/2019,FRA,TXL,U2
11/01/2019,FRA,TXL,U2
18/01/2019,FRA,TXL,U2
03/07/2019,FSC,BSL,U2
03/07/2019,FSC,CDG,U2
04/04/2019,FSC,CDG,U2
03/07/2019,FSC,GVA,U2
04/05/2019,FSC,GVA,U2
03/07/2019,FSC,LYS,U2
04/05/2019,FSC,LYS,U2
03/07/2019,FSC,TLS,U2
03/02/2019,FUE,AMS,U2
05/01/2019,FUE,BFS,U2
03/07/2019,FUE,BRS,U2
04/05/2019,FUE,BRS,U2
05/01/2019,FUE,BRS,U2
04/05/2019,FUE,BSL,U2
05/01/2019,FUE,BSL,U2
05/03/2019,FUE,BSL,U2
05/01/2019,FUE,CDG,U2
05/03/2019,FUE,CDG,U2
05/01/2019,FUE,GVA,U2
05/03/2019,FUE,GVA,U2
03/02/2019,FUE,LGW,U2
03/06/2019,FUE,LGW,U2
03/07/2019,FUE,LGW,U2
04/04/2019,FUE,LGW,U2
04/05/2019,FUE,LGW,U2
05/01/2019,FUE,LGW,U2
05/03/2019,FUE,LGW,U2
07/01/2019,FUE,LGW,U2
11/01/2019,FUE,LGW,U2
18/01/2019,FUE,LGW,U2
04/04/2019,FUE,LPL,U2
05/01/2019,FUE,LPL,U2
03/06/2019,FUE,LYS,U2
07/01/2019,FUE,LYS,U2
11/01/2019,FUE,LYS,U2
18/01/2019,FUE,LYS,U2
07/01/2019,FUE,MXP,U2
11/01/2019,FUE,MXP,U2
18/01/2019,FUE,MXP,U2
04/05/2019,FUE,TXL,U2
05/01/2019,FUE,TXL,U2
05/03/2019,FUE,TXL,U2
03/02/2019,GIB,BRS,U2
04/04/2019,GIB,BRS,U2
05/03/2019,GIB,BRS,U2
03/02/2019,GIB,LGW,U2
03/06/2019,GIB,LGW,U2
03/07/2019,GIB,LGW,U2
04/04/2019,GIB,LGW,U2
04/05/2019,GIB,LGW,U2
05/01/2019,GIB,LGW,U2
05/03/2019,GIB,LGW,U2
07/01/2019,GIB,LGW,U2
11/01/2019,GIB,LGW,U2
18/01/2019,GIB,LGW,U2
04/05/2019,GIB,LTN,U2
05/01/2019,GIB,LTN,U2
05/03/2019,GIB,LTN,U2
03/02/2019,GIB,MAN,U2
03/07/2019,GIB,MAN,U2
03/02/2019,GLA,AGP,U2
03/06/2019,GLA,AGP,U2
04/04/2019,GLA,AGP,U2
04/05/2019,GLA,AGP,U2
07/01/2019,GLA,AGP,U2
11/01/2019,GLA,AGP,U2
18/01/2019,GLA,AGP,U2
03/02/2019,GLA,ALC,U2
03/06/2019,GLA,ALC,U2
03/07/2019,GLA,ALC,U2
04/04/2019,GLA,ALC,U2
04/05/2019,GLA,ALC,U2
05/01/2019,GLA,ALC,U2
07/01/2019,GLA,ALC,U2
11/01/2019,GLA,ALC,U2
18/01/2019,GLA,ALC,U2
03/02/2019,GLA,AMS,U2
03/06/2019,GLA,AMS,U2
03/07/2019,GLA,AMS,U2
04/04/2019,GLA,AMS,U2
07/01/2019,GLA,AMS,U2
11/01/2019,GLA,AMS,U2
18/01/2019,GLA,AMS,U2
03/02/2019,GLA,BFS,U2
03/06/2019,GLA,BFS,U2
03/07/2019,GLA,BFS,U2
04/04/2019,GLA,BFS,U2
04/05/2019,GLA,BFS,U2
05/01/2019,GLA,BFS,U2
05/03/2019,GLA,BFS,U2
07/01/2019,GLA,BFS,U2
11/01/2019,GLA,BFS,U2
18/01/2019,GLA,BFS,U2
03/07/2019,GLA,BOD,U2
03/02/2019,GLA,BRS,U2
03/06/2019,GLA,BRS,U2
03/07/2019,GLA,BRS,U2
04/04/2019,GLA,BRS,U2
04/05/2019,GLA,BRS,U2
05/01/2019,GLA,BRS,U2
05/03/2019,GLA,BRS,U2
07/01/2019,GLA,BRS,U2
11/01/2019,GLA,BRS,U2
18/01/2019,GLA,BRS,U2
03/02/2019,GLA,CDG,U2
03/06/2019,GLA,CDG,U2
03/07/2019,GLA,CDG,U2
04/04/2019,GLA,CDG,U2
04/05/2019,GLA,CDG,U2
05/01/2019,GLA,CDG,U2
05/03/2019,GLA,CDG,U2
07/01/2019,GLA,CDG,U2
11/01/2019,GLA,CDG,U2
18/01/2019,GLA,CDG,U2
03/07/2019,GLA,FAO,U2
04/05/2019,GLA,FAO,U2
05/01/2019,GLA,FAO,U2
05/03/2019,GLA,FAO,U2
03/02/2019,GLA,GVA,U2
05/01/2019,GLA,GVA,U2
04/04/2019,GLA,JER,U2
04/05/2019,GLA,JER,U2
05/01/2019,GLA,JER,U2
05/03/2019,GLA,JER,U2
03/02/2019,GLA,LGW,U2
03/06/2019,GLA,LGW,U2
03/07/2019,GLA,LGW,U2
04/04/2019,GLA,LGW,U2
04/05/2019,GLA,LGW,U2
05/01/2019,GLA,LGW,U2
05/03/2019,GLA,LGW,U2
07/01/2019,GLA,LGW,U2
11/01/2019,GLA,LGW,U2
18/01/2019,GLA,LGW,U2
03/02/2019,GLA,LTN,U2
03/06/2019,GLA,LTN,U2
03/07/2019,GLA,LTN,U2
04/04/2019,GLA,LTN,U2
04/05/2019,GLA,LTN,U2
05/01/2019,GLA,LTN,U2
05/03/2019,GLA,LTN,U2
07/01/2019,GLA,LTN,U2
